Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","348","Hungary","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","13314.041004","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","13647.124769","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","12106.821567","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","12749.850847","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","14028.279017","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","15780.582239","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","16342.040833","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","15739.746506","X","Figure from international organizations",""
"MK","Macro Indicators","348","Hungary","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","18156.77167","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","43197.412514","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","47672.898955","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","45957.860588","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","49765.018996","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","54533.768901","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","52912.494772","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","61944.345069","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","71961.532039","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","74404.726451","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","68412.201681","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","58815.356224","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","69115.639001","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","36614.009214","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","42125.025138","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","41940.127659","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","49410.912137","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","53842.082893","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","52818.505664","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","63156.849103","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","72312.699769","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","75652.217811","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","70333.537362","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","60764.846003","X","Figure from international organizations",""
"MK","Macro Indicators","352","Iceland","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","69198.583145","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","1345.8016","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","1488.459342","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","1460.098786","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","1484.785136","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","1562.780452","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","1622.808195","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","1711.137592","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","1937.924539","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","2018.400292","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","2064.051291","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","1916.459344","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","2255.866685","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","1331.380696","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","1475.370389","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","1442.954248","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","1466.296063","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","1544.301042","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","1603.980635","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","1691.526664","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","1916.967718","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","1996.792942","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","2044.22416","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","1890.685395","X","Figure from international organizations",""
"MK","Macro Indicators","356","India","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","2210.717465","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","3094.443079","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","3613.800888","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","3668.212084","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","3602.885517","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","3476.624854","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","3322.581679","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","3558.818852","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","3839.785075","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","3902.661675","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","4151.227555","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","3895.618152","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","4334.215983","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","2958.854379","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","3428.238345","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","3485.610407","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","3424.713003","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","3291.05817","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","3212.368376","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","3444.891398","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","3718.099566","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","3786.365311","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","4025.028055","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","3788.651308","X","Figure from international organizations",""
"MK","Macro Indicators","360","Indonesia","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","4216.54719","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","6949.406477","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","8508.533691","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","8386.563279","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","7360.991721","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","5907.765574","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","5100.940322","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","5594.817006","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","5960.707147","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","3703.460515","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","3610.154994","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","3748.200019","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","4075.486344","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","6954.500124","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","8514.849595","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","8441.373019","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","7407.942091","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","5938.174953","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","5104.742717","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","5601.271697","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","5968.006238","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","3722.810913","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","3610.814648","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","3758.708503","X","Figure from international organizations",""
"MK","Macro Indicators","364","Iran (Islamic Republic of)","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","4089.057574","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","4430.426242","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","5736.898959","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","6437.459098","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","6612.902252","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","6215.986033","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","4416.942923","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","4305.202702","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","4725.193371","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","5601.467061","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","5621.181695","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","4251.337243","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","4770.83534","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","3797.529122","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","5052.93715","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","5521.348254","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","5823.220951","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","5383.981049","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","4118.016277","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","4037.897984","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","4389.50543","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","5155.342752","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","5590.734204","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","4207.100672","X","Figure from international organizations",""
"MK","Macro Indicators","368","Iraq","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","4718.998145","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","48998.363376","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","52559.710691","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","49321.750547","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","51874.812643","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","56107.120281","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","62636.456507","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","63267.600705","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","70673.120437","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","79986.099732","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","81481.099237","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","86655.55516","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","102955.801069","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","41186.792406","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","42792.066145","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","39869.276712","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","43843.951639","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","47476.23517","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","48246.886493","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","51574.882657","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","56239.815796","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","62073.243754","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","63271.328794","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","65587.867309","X","Figure from international organizations",""
"MK","Macro Indicators","372","Ireland","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","76874.042906","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","32600.736466","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","35846.527959","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","34630.626139","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","38520.51712","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","39941.231262","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","37803.756586","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","39338.148758","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","42991.619562","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","44362.508334","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","46428.474443","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","47014.6906","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","55023.230066","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","32008.345552","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","35374.13802","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","33758.060106","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","37750.782074","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","39702.321822","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","37482.342364","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22011","Gross National Income","2016","2016","USD","38984.107277","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22011","Gross National Income","2017","2017","USD","42776.236572","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22011","Gross National Income","2018","2018","USD","44330.099514","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22011","Gross National Income","2019","2019","USD","46205.908273","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22011","Gross National Income","2020","2020","USD","46643.538824","X","Figure from international organizations",""
"MK","Macro Indicators","376","Israel","6119","Value US$ per capita","22011","Gross National Income","2021","2021","USD","54272.663636","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","35672.525001","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","38183.335198","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","34674.730098","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","35503.615543","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","35793.004335","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","30480.004357","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","31201.602372","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","32694.406225","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","34936.913641","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","33674.398752","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","31889.8012","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","36383.327631","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22011","Gross National Income","2010","2010","USD","35596.943799","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22011","Gross National Income","2011","2011","USD","38086.760358","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22011","Gross National Income","2012","2012","USD","34632.344051","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22011","Gross National Income","2013","2013","USD","35442.085532","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22011","Gross National Income","2014","2014","USD","35796.129669","X","Figure from international organizations",""
"MK","Macro Indicators","380","Italy","6119","Value US$ per capita","22011","Gross National Income","2015","2015","USD","30269.288153","X","Figure from international organizations",""
